"No.","Time","Source","Destination","Protocol","Length","Info"
"4783","41.143314","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4785","41.143430","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4786","41.143991","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4788","41.145075","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4806","41.159368","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4807","41.159732","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4809","41.160782","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4810","41.160900","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4812","41.161751","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4826","41.175290","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4828","41.180203","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4829","41.180714","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4830","41.180983","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4831","41.181090","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4845","41.190505","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4848","41.191815","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4855","41.206181","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4856","41.207554","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4859","41.208173","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4862","41.210719","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4877","41.223760","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4878","41.223762","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4879","41.223856","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4881","41.224592","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4883","41.225268","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4898","41.239056","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4900","41.239748","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4901","41.239756","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4903","41.241001","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4904","41.241378","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4906","41.242402","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4928","41.272792","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4930","41.273199","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4931","41.273582","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4932","41.273689","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4933","41.274187","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4937","41.275557","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4938","41.275838","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4945","41.286047","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4946","41.286164","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4947","41.286265","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4964","41.303074","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4965","41.303076","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4967","41.303695","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4969","41.304064","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4970","41.304599","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4973","41.305607","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4975","41.305807","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4985","41.317467","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4987","41.318602","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"4988","41.319301","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5008","41.334401","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5010","41.336071","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5011","41.336316","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5014","41.336760","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5016","41.337510","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5019","41.338380","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5023","41.345188","104.118.134.215","192.168.0.24","TCP","1507","[TCP Fast Retransmission]  [TCP segment of a reassembled PDU]"
"5029","41.350831","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5030","41.350836","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5031","41.351081","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5034","41.351859","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5051","41.364810","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5053","41.365435","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5054","41.365545","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5056","41.366007","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5057","41.366709","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5060","41.370031","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5070","41.379208","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5072","41.379867","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5073","41.380110","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5075","41.380763","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5076","41.385149","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5136","42.770556","192.168.0.16","224.0.0.251","MDNS","194","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5137","42.770631","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","214","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5138","42.771197","192.168.0.16","224.0.0.251","MDNS","194","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5139","42.771274","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","214","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5140","42.771470","192.168.0.16","224.0.0.251","MDNS","194","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5141","42.771544","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","214","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5142","42.771617","192.168.0.16","224.0.0.251","MDNS","194","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5143","42.771692","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","214","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5154","42.925996","192.168.0.33","192.168.0.16","MDNS","285","Standard query response 0x0000 TXT, cache flush PTR PARKEX._companion-link._tcp.local SRV, cache flush 0 0 63752 PARKEX-4.local TXT AAAA, cache flush fe80::1ca9:f922:ca1e:34d9 A, cache flush 192.168.0.33"
"5349","44.504404","192.168.0.19","163.152.1.1","DNS","81","Standard query 0x8731 A attitude.applinzi.com"
"5381","45.347701","192.168.0.19","217.146.11.108","SSL","91","Continuation Data"
"5383","45.348559","192.168.0.19","217.146.11.108","SSL","83","Continuation Data"
"5384","45.348718","192.168.0.19","217.146.11.108","SSL","91","Continuation Data"
"5391","45.496388","104.118.134.215","192.168.0.24","TCP","1507","[TCP Spurious Retransmission]  [TCP segment of a reassembled PDU]"
"5444","46.025281","192.168.0.19","163.152.1.1","DNS","74","Standard query 0x69d6 A gms.ahnlab.com"
"5446","46.025569","192.168.0.19","163.152.11.6","DNS","74","Standard query 0x69d6 A gms.ahnlab.com"
"5450","46.034091","192.168.0.19","211.115.106.72","HTTP","451","GET /jk?c=62&p=f4xZ24H4EPu__hGnxe7oUJhOcvXvXo5Oj9_VnCX+zlI=&k=1 HTTP/1.1 "
"5535","46.750622","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"5536","46.750709","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"5537","46.752163","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"5538","46.752284","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"5539","46.752357","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"5540","46.752431","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"5600","47.433322","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"5601","47.433402","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"5614","47.464386","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5615","47.464752","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"5735","49.202816","192.168.0.16","163.152.1.1","DNS","80","Standard query 0xe974 A bag.itunes.apple.com"
"5740","49.249153","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5741","49.249536","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5742","49.249925","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5743","49.250073","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5744","49.250221","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5745","49.250295","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5747","49.273667","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5748","49.273743","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5757","49.389540","192.168.0.16","163.152.1.1","DNS","80","Standard query 0x07a7 A wss-mobile.slack.com"
"5758","49.392640","192.168.0.16","17.242.28.77","TLSv1.2","119","Application Data"
"5764","49.428320","163.152.1.1","192.168.0.16","DNS","485","Standard query response 0x07a7 A wss-mobile.slack.com CNAME prod-haproxy-wss-nlb-90ec6632de7c6616.elb.ap-south-1.amazonaws.com A 35.154.102.71 NS ns-1679.awsdns-17.co.uk NS ns-902.awsdns-48.net NS ns-1316.awsdns-36.org NS ns-48.awsdns-06.com A 205.251.192.48 A 205.251.195.134 A 205.251.197.36 A 205.251.198.143 AAAA 2600:9000:5300:3000::1 AAAA 2600:9000:5303:8600::1 AAAA 2600:9000:5305:2400::1 AAAA 2600:9000:5306:8f00::1"
"5767","49.489923","17.242.28.77","192.168.0.16","TLSv1.2","119","Application Data"
"5791","49.915129","192.168.0.16","163.152.1.1","DNS","69","Standard query 0xff5a A slack.com"
"5792","49.917199","163.152.1.1","192.168.0.16","DNS","398","Standard query response 0xff5a A slack.com A 54.230.182.63 NS ns-166.awsdns-20.com NS ns-1493.awsdns-58.org NS ns-606.awsdns-11.net NS ns-1901.awsdns-45.co.uk A 205.251.192.166 A 205.251.194.94 A 205.251.197.213 A 205.251.199.109 AAAA 2600:9000:5300:a600::1 AAAA 2600:9000:5302:5e00::1 AAAA 2600:9000:5305:d500::1 AAAA 2600:9000:5307:6d00::1"
"5821","50.126526","192.168.0.16","163.152.1.1","DNS","75","Standard query 0xc2fb A t.appsflyer.com"
"5822","50.127794","163.152.1.1","192.168.0.16","DNS","554","Standard query response 0xc2fb A t.appsflyer.com CNAME appsflyer-web-10-1289156558.eu-west-1.elb.amazonaws.com A 34.252.31.164 A 54.77.12.64 A 99.80.28.137 A 52.17.198.164 A 34.249.62.52 A 52.208.16.196 A 52.208.202.60 A 34.254.140.80 NS ns-739.awsdns-28.net NS ns-1053.awsdns-03.org NS ns-341.awsdns-42.com NS ns-2023.awsdns-60.co.uk A 205.251.193.85 A 205.251.194.227 A 205.251.196.29 A 205.251.199.231 AAAA 2600:9000:5301:5500::1 AAAA 2600:9000:5302:e300::1 AAAA 2600:9000:5304:1d00::1"
"5826","50.142690","192.168.0.16","163.152.1.1","DNS","80","Standard query 0xe974 A bag.itunes.apple.com"
"5827","50.144309","163.152.1.1","192.168.0.16","DNS","553","Standard query response 0xe974 A bag.itunes.apple.com CNAME init-cdn.itunes-apple.com.akadns.net CNAME itunes.apple.com.edgekey.net CNAME e673.dsce9.akamaiedge.net A 104.74.152.109 NS n4dsce9.akamaiedge.net NS n1dsce9.akamaiedge.net NS n6dsce9.akamaiedge.net NS n0dsce9.akamaiedge.net NS n7dsce9.akamaiedge.net NS n2dsce9.akamaiedge.net NS n5dsce9.akamaiedge.net NS n3dsce9.akamaiedge.net A 88.221.81.192 A 72.246.103.145 A 72.246.103.141 A 72.246.103.147 A 72.246.103.98 A 72.246.103.143 A 23.211.117.70 A 104.70.122.211 AAAA 2600:1480:e800::c0"
"5851","50.256352","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5852","50.256440","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5853","50.257083","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5854","50.257163","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5855","50.257394","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5856","50.257470","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5857","50.257599","192.168.0.16","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5858","50.257674","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5869","50.297861","192.168.0.16","54.230.182.63","TLSv1.2","288","Client Hello"
"5870","50.298201","192.168.0.16","35.154.102.71","TLSv1.2","246","Client Hello"
"5876","50.307941","54.230.182.63","192.168.0.16","TLSv1.2","1514","Server Hello"
"5878","50.308311","54.230.182.63","192.168.0.16","TLSv1.2","1095","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"5881","50.308969","192.168.0.16","104.74.152.109","TLSv1.3","703","Client Hello"
"5884","50.313740","104.74.152.109","192.168.0.16","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"5890","50.321039","192.168.0.16","54.230.182.63","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5892","50.323292","104.74.152.109","192.168.0.16","TLSv1.3","649","Application Data, Application Data, Application Data"
"5895","50.324523","54.230.182.63","192.168.0.16","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"5896","50.324600","54.230.182.63","192.168.0.16","TLSv1.2","135","Application Data"
"5899","50.327301","192.168.0.16","54.230.182.63","TLSv1.2","119","Application Data"
"5900","50.327375","192.168.0.16","54.230.182.63","TLSv1.2","116","Application Data"
"5901","50.327447","192.168.0.16","54.230.182.63","TLSv1.2","108","Application Data"
"5902","50.327518","192.168.0.16","54.230.182.63","TLSv1.2","301","Application Data"
"5903","50.327589","192.168.0.16","54.230.182.63","TLSv1.2","137","Application Data"
"5904","50.327918","192.168.0.16","54.230.182.63","TLSv1.2","104","Application Data"
"5907","50.329615","192.168.0.16","54.230.182.63","TLSv1.2","164","Application Data"
"5908","50.329692","192.168.0.16","54.230.182.63","TLSv1.2","354","Application Data"
"5910","50.330108","54.230.182.63","192.168.0.16","TLSv1.2","104","Application Data"
"5921","50.401614","192.168.0.16","104.74.152.109","TLSv1.3","130","Change Cipher Spec, Application Data"
"5924","50.412591","192.168.0.16","104.74.152.109","TLSv1.3","112","Application Data"
"5925","50.412708","192.168.0.16","104.74.152.109","TLSv1.3","109","Application Data"
"5926","50.412780","192.168.0.16","104.74.152.109","TLSv1.3","101","Application Data"
"5927","50.412852","192.168.0.16","104.74.152.109","TLSv1.3","503","Application Data"
"5940","50.450115","104.74.152.109","192.168.0.16","TLSv1.3","353","Application Data"
"5941","50.450307","104.74.152.109","192.168.0.16","TLSv1.3","353","Application Data"
"5942","50.450382","104.74.152.109","192.168.0.16","TLSv1.3","136","Application Data"
"5943","50.450456","104.74.152.109","192.168.0.16","TLSv1.3","268","Application Data"
"5944","50.450530","104.74.152.109","192.168.0.16","TLSv1.3","97","Application Data"
"5950","50.452908","192.168.0.16","104.74.152.109","TLSv1.3","97","Application Data"
"5955","50.483111","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5956","50.483188","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5957","50.483578","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5958","50.483706","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5959","50.483860","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5960","50.483935","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5961","50.484054","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5962","50.484128","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question OPT"
"5972","50.554584","54.230.182.63","192.168.0.16","TLSv1.2","100","Application Data"
"5973","50.554656","54.230.182.63","192.168.0.16","TLSv1.2","104","Application Data"
"5974","50.554791","54.230.182.63","192.168.0.16","TLSv1.2","936","Application Data"
"5975","50.554860","54.230.182.63","192.168.0.16","TLSv1.2","104","Application Data"
"5976","50.554927","35.154.102.71","192.168.0.16","TLSv1.2","1514","Server Hello"
"5978","50.555063","35.154.102.71","192.168.0.16","TLSv1.2","634","Certificate, Server Key Exchange, Server Hello Done"
"5996","50.560492","192.168.0.16","34.252.31.164","TLSv1.2","326","Client Hello"
"5999","50.585206","192.168.0.16","35.154.102.71","TLSv1.2","141","Client Key Exchange"
"6003","50.674200","192.168.0.16","54.230.182.63","TLSv1.2","134","Application Data"
"6004","50.674320","192.168.0.16","54.230.182.63","TLSv1.2","137","Application Data"
"6005","50.674391","192.168.0.16","54.230.182.63","TLSv1.2","164","Application Data"
"6006","50.674463","192.168.0.16","54.230.182.63","TLSv1.2","354","Application Data"
"6010","50.675184","192.168.0.16","17.242.28.77","TLSv1.2","119","Application Data"
"6022","50.820359","34.252.31.164","192.168.0.16","TLSv1.2","1514","Server Hello"
"6024","50.820738","34.252.31.164","192.168.0.16","TLSv1.2","467","Certificate, Server Key Exchange, Server Hello Done"
"6035","50.914346","54.230.182.63","192.168.0.16","TLSv1.2","934","[TCP Previous segment not captured] , Application Data"
"6036","50.914436","54.230.182.63","192.168.0.16","TLSv1.2","104","Application Data"
"6058","51.155622","192.168.0.16","35.154.102.71","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6064","51.157846","192.168.0.16","35.154.102.71","TLSv1.2","246","Client Hello"
"6072","51.184570","192.168.0.16","34.252.31.164","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6080","51.407922","35.154.102.71","192.168.0.16","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6085","51.419039","35.154.102.71","192.168.0.16","TLSv1.2","1514","Server Hello"
"6087","51.419255","35.154.102.71","192.168.0.16","TLSv1.2","634","Certificate, Server Key Exchange, Server Hello Done"
"6092","51.426890","192.168.0.16","35.154.102.71","TLSv1.2","141","Client Key Exchange"
"6098","51.442078","34.252.31.164","192.168.0.16","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6101","51.456088","192.168.0.16","34.252.31.164","TLSv1.2","407","Application Data"
"6103","51.456319","192.168.0.16","34.252.31.164","TLSv1.2","159","Application Data"
"6107","51.514377","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6108","51.514495","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6109","51.514879","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6110","51.514960","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6111","51.515122","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6112","51.515203","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6113","51.515337","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6114","51.515413","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"6123","51.662042","35.154.102.71","192.168.0.16","TLSv1.2","282","Application Data"
"6124","51.662164","35.154.102.71","192.168.0.16","TLSv1.2","97","Encrypted Alert"
"6136","51.733379","192.168.0.16","35.154.102.71","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6137","51.735029","34.252.31.164","192.168.0.16","TLSv1.2","294","Application Data"
"6170","52.099328","192.168.0.16","224.0.0.251","MDNS","194","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"6171","52.099409","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","214","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"6172","52.102083","192.168.0.16","224.0.0.251","MDNS","194","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT PARKEX._companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
